trans_id,amount,date,trans_type,account_num
139223507,76,2022-5-2,deposit,751175118
240378129,16,2010-2-27,deposit,304783021
215263113,-28,2011-3-4,withdrawal,957014554
322613606,140.99,2011-9-23,deposit,962946928
203785100,188.95,2013-2-9,deposit,627938249
81706044,-62.99,2019-6-27,withdrawal,735642034
307714834,-89,2021-8-8,withdrawal,640889959
197486377,-92.99,2018-10-20,withdrawal,469601643
211275122,-45,2010-9-15,withdrawal,917177461
240844482,-81.99,2023-2-23,withdrawal,841320438
61119525,51.99,2019-4-12,deposit,969079539
348352401,-133.99,2015-4-11,withdrawal,384286830
108291488,135,2022-12-23,deposit,138298255
215469281,162.99,2013-4-2,deposit,217590656
203203956,-58,2011-8-31,withdrawal,373868394
376401489,65,2013-9-8,deposit,715086602
332293240,107,2010-11-11,deposit,404055491
195909560,173.95,2019-4-6,deposit,923052157
159527144,193.95,2010-7-20,deposit,940211707
138523309,-198.95,2014-3-9,withdrawal,653346065
312944875,-180,2015-2-5,withdrawal,215419794
3267138,-179.95,2016-8-25,withdrawal,638873663
45738190,-92,2017-5-14,withdrawal,110460111
169981348,165.95,2013-6-27,deposit,636171206
61690769,-37,2022-10-26,withdrawal,861761025
215718828,138.95,2020-8-1,deposit,114120075
79296148,-149.99,2018-1-5,withdrawal,256120750
136082551,-118.99,2017-3-20,withdrawal,979609118
270937084,148,2018-8-12,deposit,880620297
234938668,-52.99,2011-5-25,withdrawal,507047089
325985303,-78.95,2016-7-26,withdrawal,691331933
152015472,-165.99,2013-3-11,withdrawal,807205784
282142419,-170.99,2022-7-3,withdrawal,345223112
197854384,-68.95,2016-10-22,withdrawal,517921433
145127493,-51.95,2020-12-27,withdrawal,709683474
197791849,118.99,2013-6-3,deposit,776217244
110437988,-81,2019-6-21,withdrawal,366667085
81745155,109,2017-9-12,deposit,316204020
343719604,-197.95,2018-2-2,withdrawal,664195800
295393449,46,2020-5-14,deposit,174354380
184797695,57.95,2019-11-5,deposit,633021841
363628904,-187.99,2011-7-5,withdrawal,120286452
298022281,134.95,2017-8-10,deposit,832606325
121572714,27,2011-11-15,deposit,536725769
282847436,122.95,2017-12-25,deposit,571470076
416933566,-67,2016-1-11,withdrawal,397799695
374720897,-41.99,2014-8-4,withdrawal,291361956
145563990,-53.99,2014-10-28,withdrawal,571554769
239459764,-45.99,2016-4-23,withdrawal,995272119
349533054,-133.99,2021-6-26,withdrawal,117961021
55287637,-149,2010-11-6,withdrawal,734100372
366837477,10.95,2012-3-18,deposit,719501341
290344258,189.95,2016-2-8,deposit,219163106
213505545,-54.95,2010-4-27,withdrawal,238051204
63902990,-18.95,2016-6-20,withdrawal,922161746
297486172,185,2015-5-15,deposit,410038547
22186277,-188,2010-10-1,withdrawal,428732249
415825235,-71.95,2015-8-7,withdrawal,550684004
60191593,172.99,2011-10-1,deposit,293123655
104108586,53.95,2020-2-4,deposit,907197479
43380610,-94,2021-5-9,withdrawal,397412432
234246875,155.99,2022-8-21,deposit,183235567
320689726,-115.99,2010-11-22,withdrawal,612357469
337006187,-30,2017-2-28,withdrawal,987238032
426803489,-106.95,2016-2-29,withdrawal,829986173
361495382,113,2011-10-20,deposit,840936133
127802309,67,2023-3-23,deposit,211984894
407889147,187.99,2010-5-8,deposit,823855354
420464986,-43,2016-1-25,withdrawal,778219348
5316028,-94.99,2023-3-7,withdrawal,262075371
351921479,-39.99,2015-1-9,withdrawal,967422330
307965789,-149.95,2014-3-29,withdrawal,771684021
248818643,-117.95,2015-3-22,withdrawal,105931441
133429373,128,2017-8-27,deposit,282353530
111036649,-133.95,2016-2-9,withdrawal,858056542
305074591,-99.95,2010-8-23,withdrawal,424730282
426026961,-62.99,2019-1-1,withdrawal,576264061
206722508,153,2018-11-6,deposit,669882878
228293810,51.99,2019-10-6,deposit,526641187
334243956,27.95,2012-2-20,deposit,543564038
282922960,-85.99,2014-11-29,withdrawal,635468662
7799661,104.95,2015-10-9,deposit,591951960
355409997,-91,2022-12-31,withdrawal,966563426
86440227,-69.99,2016-7-7,withdrawal,410479759
189394795,197.95,2020-5-15,deposit,222203695
255714920,137,2020-1-24,deposit,815263785
152947299,-108.99,2015-4-17,withdrawal,444027061
315645972,-120.99,2011-10-2,withdrawal,739832859
290436154,159.99,2012-12-3,deposit,296959510
318209870,82.99,2014-11-1,deposit,428732249
38106916,156,2015-12-13,deposit,975841755
153519554,-117.99,2011-1-9,withdrawal,114212668
413854180,-19,2015-1-21,withdrawal,608149659
317463597,-131,2022-5-13,withdrawal,650996293
4698701,-47.99,2013-2-5,withdrawal,647077502
159890943,166.99,2014-1-17,deposit,354024174
297448720,-13.95,2022-2-26,withdrawal,804679608
270365112,-163,2014-6-3,withdrawal,664195800
388037745,-122.99,2017-12-25,withdrawal,719723957
365210593,-173.99,2015-7-16,withdrawal,579671197
6134322,-58,2015-11-9,withdrawal,617820316
88678714,-105,2018-8-29,withdrawal,886290088
7634425,121,2023-4-5,deposit,243521554
209584200,-112.99,2022-2-26,withdrawal,521697439
392917077,36.95,2018-10-22,deposit,648145996
395418551,177,2010-9-9,deposit,890543779
152946889,157.95,2014-10-27,deposit,283065979
242473086,77.99,2017-8-9,deposit,540214045
426185843,-24.99,2021-3-30,withdrawal,252873462
377491038,-60,2017-12-17,withdrawal,834346617
168873659,174,2012-4-28,deposit,589646916
302495015,16.95,2013-3-22,deposit,373332271
235887118,155,2011-5-25,deposit,308790970
416541065,-81,2014-6-20,withdrawal,746474848
269957553,-174,2017-5-1,withdrawal,194899280
96909112,96.95,2017-9-8,deposit,234086835
51291790,-186,2023-2-5,withdrawal,130631188
362978180,-88,2022-8-23,withdrawal,448330436
363831804,-10,2016-12-20,withdrawal,931914280
51135186,199.99,2014-2-16,deposit,593084237
6320243,84,2010-10-29,deposit,188219009
426348492,129.99,2015-12-5,deposit,565592786
397404795,-165.95,2020-6-1,withdrawal,703248536
288410240,161.95,2022-9-21,deposit,402284937
389538527,23.95,2021-1-23,deposit,207520531
151707988,-126,2016-11-11,withdrawal,736691971
246885071,-28.99,2019-6-11,withdrawal,309790473
18860643,98,2015-3-4,deposit,244317040
298318329,95.99,2014-7-8,deposit,784348605
329616608,94,2015-5-14,deposit,182587373
205003717,-19,2016-12-2,withdrawal,221765101
225640038,125.95,2018-1-28,deposit,310961205
72659162,126.95,2022-6-16,deposit,900010862
156066249,66.95,2021-8-16,deposit,987074282
247024539,-12.95,2016-5-16,withdrawal,370826699
220097039,-88.95,2018-3-28,withdrawal,967422330
51092767,-164,2018-8-11,withdrawal,130562812
407099031,40.95,2023-2-6,deposit,217398571
324445169,-29.99,2021-4-18,withdrawal,813271997
58707651,-191,2017-2-18,withdrawal,579136792
281756115,82,2018-6-1,deposit,162876494
114801080,187.99,2022-9-28,deposit,702972349
302792645,17.95,2013-7-27,deposit,204426028
101493610,-95.99,2016-12-29,withdrawal,439164817
287883867,-81.99,2020-10-11,withdrawal,779952756
219808143,-57.99,2010-12-30,withdrawal,211232311
98890920,-102,2022-10-24,withdrawal,816042494
46582033,-114.95,2020-1-22,withdrawal,174148475
18546323,-80.99,2013-11-23,withdrawal,368583144
289652746,-57,2011-12-18,withdrawal,504140004
7753472,102,2015-9-26,deposit,357387770
133708995,-85.99,2012-1-8,withdrawal,331736938
325580695,-100,2016-8-31,withdrawal,790232761
349120815,-87.99,2010-12-22,withdrawal,622568541
236402922,94,2010-6-10,deposit,204553542
96070086,73.99,2015-7-22,deposit,373550124
120094771,42.99,2017-10-14,deposit,277612408
129956052,-166,2017-11-29,withdrawal,542903563
189501781,-59.95,2015-3-31,withdrawal,840936133
296443861,137.95,2018-5-3,deposit,492971039
65171745,129.95,2019-4-7,deposit,776172097
316704888,56.95,2017-3-9,deposit,434957077
233224097,-90,2016-2-15,withdrawal,292679699
8327738,146,2018-11-29,deposit,688176752
267645279,71.99,2022-12-31,deposit,461760105
244642398,-84.95,2014-4-16,withdrawal,140129774
364155195,160.99,2019-9-22,deposit,900670549
414319672,-59.99,2013-5-25,withdrawal,884385457
11824767,-14.99,2011-7-19,withdrawal,647173805
308922972,173.99,2022-1-16,deposit,891464013
145215927,136,2013-9-18,deposit,790608537
302210149,105.95,2015-8-26,deposit,974852080
204119195,-160.99,2020-8-27,withdrawal,395869565
130685903,35,2022-6-22,deposit,281491343
195558966,18,2021-3-20,deposit,669658801
225879706,191,2014-9-5,deposit,477734089
16590430,-109,2016-8-10,withdrawal,219994073
265790339,-131.99,2010-2-3,withdrawal,224313796
144871417,118.99,2017-4-29,deposit,205632675
247078738,59.99,2018-10-11,deposit,547766663
143517421,-24.95,2015-10-30,withdrawal,531118733
372313637,108.95,2019-12-24,deposit,350702241
186266024,-191,2011-5-21,withdrawal,737275066
393032137,38,2017-10-2,deposit,969079539
344225923,21.99,2015-2-9,deposit,145062434
77390784,37,2021-9-11,deposit,462338594
261823177,194,2013-12-25,deposit,800709088
45839279,-19.99,2021-9-6,withdrawal,769443067
199568087,-146.99,2022-4-5,withdrawal,454938940
4363892,-71,2016-4-17,withdrawal,452104163
301339227,142,2020-11-22,deposit,362667217
138534622,15,2019-3-9,deposit,207025072
415850024,57.99,2020-10-27,deposit,224313796
161190597,-31.95,2021-6-27,withdrawal,664906990
30267413,-25,2022-9-9,withdrawal,734122714
414881568,16,2015-8-17,deposit,479156030
52457420,-145.99,2014-3-28,withdrawal,486410022
237004486,-153.95,2017-7-25,withdrawal,750149771
22787291,-10,2013-11-6,withdrawal,591597331
359000666,-193.99,2015-12-6,withdrawal,853417830
422851026,107.99,2016-3-11,deposit,717882655
28941663,181.99,2010-2-11,deposit,349693842
413381030,88,2023-1-31,deposit,633987494
263875201,176.95,2010-11-13,deposit,700478133
398407582,183.95,2014-11-2,deposit,613877974
258205133,-180,2016-3-2,withdrawal,561776470
317134956,11,2012-7-7,deposit,563800461
376073036,119.95,2017-3-16,deposit,505267380
51910136,188.99,2018-1-16,deposit,617896147
138219290,107.95,2022-6-27,deposit,665601099
40758511,154.95,2012-8-19,deposit,866274828
52477170,-164.95,2010-9-18,withdrawal,497489250
238848603,156.99,2019-2-13,deposit,681649615
203907164,-122,2014-7-17,withdrawal,705784127
280932548,127,2011-2-11,deposit,927237107
223486308,17,2020-4-6,deposit,974570658
108092461,155,2023-1-10,deposit,701118486
250277402,86.99,2021-11-26,deposit,821936441
137588716,-128.95,2020-11-23,withdrawal,884729662
354554270,187.99,2012-2-21,deposit,816676766
106512559,58.95,2016-8-23,deposit,541242269
84716386,-119.95,2023-4-10,withdrawal,643106458
296687060,-176,2012-12-18,withdrawal,562818450
175905046,-123,2018-10-3,withdrawal,765842457
336607062,167.99,2013-12-13,deposit,196288782
134997538,39.99,2011-3-7,deposit,266922464
197119417,-13,2016-6-11,withdrawal,521245983
408677632,-18.95,2022-12-5,withdrawal,259443305
30041722,16,2018-11-7,deposit,825861984
73295130,-37.99,2015-4-23,withdrawal,459068692
148700613,-190.95,2013-3-25,withdrawal,258143581
102106098,177.95,2018-1-28,deposit,419395577
254121215,-138.99,2016-5-9,withdrawal,887759078
282002322,140.95,2010-8-21,deposit,704944994
315874313,166.99,2013-1-17,deposit,211728600
201175070,116,2022-3-16,deposit,251276932
43381524,-123.95,2021-2-14,withdrawal,883541455
237404638,-109.99,2013-9-20,withdrawal,308807742
94295140,-167.99,2013-2-18,withdrawal,928135858
429194890,-43,2018-9-6,withdrawal,130562812
238703000,189.99,2013-7-27,deposit,911948915
73049138,-155.99,2017-9-3,withdrawal,736691971
311054390,-180.99,2016-7-5,withdrawal,156245537
202740209,-90.99,2010-10-11,withdrawal,512613945
337446373,91.95,2016-10-22,deposit,997932784
260926028,50,2019-4-17,deposit,688777974
37463400,69,2020-4-17,deposit,600294334
378635836,-98.99,2017-5-15,withdrawal,894544860
207487721,-101.99,2010-9-30,withdrawal,670459951
378768957,179.99,2013-8-22,deposit,264865749
200860446,86.95,2015-3-22,deposit,918914323
89313434,-24,2019-4-1,withdrawal,824839645
99244007,53.95,2011-1-21,deposit,189043130
175421055,198.95,2021-1-19,deposit,622145451
319818368,-179,2023-4-2,withdrawal,447226625
179210000,-17.95,2021-10-25,withdrawal,496977975
113866040,-192.95,2017-4-19,withdrawal,479228053
196249969,45.99,2010-9-29,deposit,386555810
425897411,145.95,2016-2-11,deposit,670459951
81516615,-85,2013-7-10,withdrawal,715583655
320556841,134,2019-8-2,deposit,165167471
401123995,72,2013-2-18,deposit,981402857
180380768,-114.95,2014-3-31,withdrawal,931408148
18167600,-13.95,2022-2-13,withdrawal,130562812
262866287,-153,2023-2-6,withdrawal,900010862
36212681,-133.99,2012-10-25,withdrawal,426833350
174025792,92,2017-2-25,deposit,727351408
200226923,-111.99,2016-1-23,withdrawal,718397918
178538688,168,2017-10-20,deposit,263407778
181457362,111.95,2010-5-9,deposit,472558600
351268658,54.99,2010-11-18,deposit,509364123
133645114,97,2013-1-26,deposit,238051204
372558128,-198.99,2018-2-22,withdrawal,617922179
43913017,-49,2017-3-13,withdrawal,231190032
256390420,-63.99,2010-3-8,withdrawal,647173805
345506250,-125,2019-4-19,withdrawal,916503498
411042960,-42.99,2012-9-16,withdrawal,443865500
127051928,-193.95,2019-2-25,withdrawal,697880057
225931940,-53,2016-11-24,withdrawal,830051577
289755287,-184.99,2018-9-18,withdrawal,627938249
96243255,169.95,2013-3-22,deposit,204553542
266509832,164.95,2020-4-6,deposit,809585628
5124534,-151.99,2012-11-23,withdrawal,591597331
389002956,-70.99,2019-1-25,withdrawal,772724904
162871438,90,2017-6-28,deposit,502231539
24134597,95,2016-1-3,deposit,663729841
178819629,45.99,2012-4-7,deposit,393225712
391055379,52.99,2022-5-21,deposit,335090015
128734647,-57,2019-1-11,withdrawal,885140508
238225082,-35.99,2011-8-27,withdrawal,628301682
7703027,-96,2013-11-23,withdrawal,486951620
305802515,126,2018-7-14,deposit,315049822
366215059,-89,2019-7-4,withdrawal,210071875
191330432,101,2013-1-27,deposit,500123994
118723336,-166.95,2019-11-21,withdrawal,564200024
382911052,74.95,2010-10-24,deposit,738478171
33872117,56,2021-11-27,deposit,446191540
87004607,78,2020-3-1,deposit,571366258
72623075,-123.99,2013-1-30,withdrawal,424180285
391126641,-81.99,2010-1-15,withdrawal,526641187
242560818,-157.99,2018-3-30,withdrawal,708831514
38615211,81,2018-12-12,deposit,803732051
64402655,15,2013-2-3,deposit,223415288
429028809,150.95,2015-3-25,deposit,357540584
144663718,36.95,2013-2-17,deposit,478305373
249602794,197.95,2022-9-22,deposit,346394730
391253993,-121.95,2015-4-24,withdrawal,229330274
198774523,-132,2018-11-2,withdrawal,746474848
122450022,98.99,2021-6-15,deposit,430775851
421413823,162,2015-11-28,deposit,838412768
195845976,196.95,2023-1-3,deposit,614047878
118235528,141.95,2020-3-14,deposit,962637222
118218169,-49.95,2011-1-2,withdrawal,165256192
286959317,-72,2017-10-22,withdrawal,927237107
228962453,-51.99,2011-8-29,withdrawal,354936549
66326017,98.99,2013-5-7,deposit,688176752
29681551,73.95,2018-11-2,deposit,206614904
324481216,-51.99,2011-4-17,withdrawal,966563426
250697827,47.99,2022-3-4,deposit,708831514
234036486,185.99,2014-7-3,deposit,729671586
339554214,-184,2016-12-17,withdrawal,193662965
99499081,-39.95,2019-1-6,withdrawal,661363805
221166556,33.99,2021-2-4,deposit,797667786
240176838,-114.95,2010-3-20,withdrawal,149850220
328444637,141.95,2021-8-6,deposit,294863226
353622053,48.95,2013-4-5,deposit,635089692
326855147,-150,2014-1-29,withdrawal,834581241
427858505,185.99,2019-7-31,deposit,686107306
424209949,47,2018-4-24,deposit,497489250
200360866,-165.99,2018-9-2,withdrawal,553873398
46497074,181.95,2018-2-4,deposit,558013533
367262582,130.99,2012-10-15,deposit,933236891
150437422,-131.95,2012-3-12,withdrawal,253220691
254407555,179,2016-11-26,deposit,780561487
293085922,-166,2013-12-11,withdrawal,853808909
47579896,91,2020-8-24,deposit,839955302
246808447,105.95,2023-4-7,deposit,813832187
217395377,92.95,2012-12-27,deposit,756708940
216107839,180,2015-7-18,deposit,874204200
156260406,-33.99,2016-12-12,withdrawal,359271065
120808054,141,2012-5-20,deposit,816192729
19110123,-107,2012-3-9,withdrawal,908981193
113484366,-174,2014-5-4,withdrawal,333416103
396428832,-148.95,2022-1-18,withdrawal,364330370
6685807,-118,2021-7-2,withdrawal,998479996
76495551,197.99,2018-2-3,deposit,918441755
137588912,-146,2010-10-21,withdrawal,726892365
317541315,-43,2018-6-19,withdrawal,571366258
289958480,-187.99,2010-7-24,withdrawal,471146207
171924239,-49.95,2018-9-18,withdrawal,823097133
361026225,89,2010-1-8,deposit,860941039
185110278,86,2018-8-6,deposit,556963025
225525116,119.95,2019-5-1,deposit,189688203
269600397,-166.99,2017-9-4,withdrawal,626741689
68825970,31,2017-12-14,deposit,599927211
74920236,12,2011-6-13,deposit,686041067
13822271,61.99,2014-10-28,deposit,861392491
303596851,-157,2010-7-30,withdrawal,762448468
5447400,155.95,2015-10-14,deposit,891464013
331759115,100.99,2017-10-31,deposit,336444682
399282075,122.99,2014-8-27,deposit,719723957
21003456,116.95,2010-7-4,deposit,631523319
354598356,-176.99,2018-6-19,withdrawal,880620297
314952038,103,2019-1-21,deposit,634320025
166431501,115.99,2010-4-18,deposit,480837357
84694426,150,2013-4-18,deposit,189086629
251055517,142.99,2012-9-5,deposit,459854720
8201667,-107.99,2014-7-15,withdrawal,976973202
428095863,-145,2021-4-13,withdrawal,237732570
393224054,-157.99,2022-7-30,withdrawal,861474800
143688410,-143.95,2020-1-13,withdrawal,305377496
408232601,-71.99,2022-1-21,withdrawal,837580258
348923865,-148,2020-8-23,withdrawal,923970205
127915331,-27,2015-7-18,withdrawal,540724249
314463043,-45,2019-2-26,withdrawal,363407871
93939742,21.95,2013-10-2,deposit,422333581
314036856,82.95,2016-5-10,deposit,395601349
97385646,-77,2023-3-21,withdrawal,469991611
163024754,-138,2014-3-31,withdrawal,248130538
189954918,193.95,2014-8-30,deposit,178168238
322620588,-126.95,2020-6-24,withdrawal,574087389
88863450,-92.95,2014-7-30,withdrawal,194899280
288181161,-44.95,2018-9-28,withdrawal,327024442
42416244,110,2020-12-20,deposit,576933790
143245818,52,2010-10-2,deposit,424187013
411396733,178.99,2013-10-12,deposit,834346617
77286564,55,2020-4-13,deposit,752876095
236080406,-104.95,2014-8-9,withdrawal,643050447
387735316,-102.99,2011-4-26,withdrawal,555969788
35169927,19.99,2011-1-1,deposit,913675158
90542300,182.95,2019-2-25,deposit,699146953
301692968,19.95,2018-11-8,deposit,116940531
329730582,189.95,2019-8-10,deposit,832285616
273172081,25.99,2020-4-20,deposit,702881267
280585915,-95.99,2015-7-5,withdrawal,776172097
346532702,-182.99,2011-3-3,withdrawal,708157798
243874755,-100,2013-6-25,withdrawal,269577218
349882763,-144,2014-1-6,withdrawal,811313393
177760486,-136,2021-12-11,withdrawal,264865749
402269716,158.99,2015-9-27,deposit,405717105
195643688,83.95,2016-8-3,deposit,894369690
268311141,-82.99,2013-11-13,withdrawal,316057802
37596549,59.99,2015-7-5,deposit,681649615
238177996,-54,2020-3-23,withdrawal,497641789
359589480,147.95,2012-12-25,deposit,458591356
339351996,-185.99,2015-2-8,withdrawal,696788896
205730492,-128.99,2017-2-26,withdrawal,918914323
407485468,-144.99,2016-4-7,withdrawal,461760105
203195253,-192.95,2022-8-24,withdrawal,497387386
332182119,-140.99,2016-10-29,withdrawal,649893271
28515584,174.95,2010-1-6,deposit,851696665
379695345,194.95,2014-4-27,deposit,880620297
290593380,25,2014-4-24,deposit,860819152
403234855,68.95,2020-6-21,deposit,784592150
123298908,67,2019-5-29,deposit,729326282
80867824,-14.99,2015-4-20,withdrawal,224313796
52362154,98.99,2016-1-16,deposit,715535089
421948611,-80.99,2012-1-25,withdrawal,846447816
201734647,-140.95,2021-2-9,withdrawal,882313727
78364907,-131.95,2010-12-23,withdrawal,643050447
346920425,-135,2010-4-21,withdrawal,627938249
155219056,-168.95,2017-5-21,withdrawal,153980819
195087478,-100.95,2020-11-18,withdrawal,792117829
229147081,163.95,2010-5-8,deposit,346727508
345752090,114.99,2017-10-3,deposit,471697721
169150262,-74,2015-7-9,withdrawal,308807742
341599104,-37.95,2011-1-19,withdrawal,258143581
331708449,-15.99,2022-7-13,withdrawal,272649612
333609420,-103,2016-2-11,withdrawal,286532656
101335843,23,2020-11-22,deposit,959904326
260359173,32.99,2018-11-25,deposit,633987494
224238999,84,2011-12-8,deposit,571570853
394451886,165,2020-11-1,deposit,769895689
418483309,-191.99,2018-12-24,withdrawal,859946488
309631265,101.95,2021-7-9,deposit,262442742
429283890,-32.95,2015-4-14,withdrawal,342798968
254196279,-20.95,2020-11-23,withdrawal,647619741
187979029,-148,2014-2-15,withdrawal,346071187
242784209,64.95,2016-6-14,deposit,182587373
34854680,66.95,2010-12-25,deposit,446191540
73567435,189,2020-9-2,deposit,198828170
84443669,-27.95,2020-2-8,withdrawal,567019440
397765096,102,2020-4-28,deposit,771684021
13511434,-102.99,2020-2-1,withdrawal,144570782
133032408,120.99,2016-11-2,deposit,701118486
85776257,108.95,2013-7-3,deposit,410135263
104242199,-51.99,2015-12-5,withdrawal,194899280
70001451,-32.99,2013-11-17,withdrawal,647619741
65011363,-136.95,2016-7-19,withdrawal,316259185
285178017,-177.95,2013-4-5,withdrawal,753726431
274519343,189,2016-5-6,deposit,188219009
259840136,23,2017-9-25,deposit,831259709
366852319,-18,2020-7-26,withdrawal,741032697
171880794,-93,2016-10-29,withdrawal,264615158
107659906,41.99,2011-5-15,deposit,122302310
144712335,67.99,2017-10-4,deposit,452603126
102269560,47.99,2018-5-17,deposit,542980108
286467332,-21.95,2014-2-26,withdrawal,294863226
139191062,-28,2010-9-18,withdrawal,950881180
333549930,67.99,2017-2-9,deposit,813271997
327889696,173,2014-9-25,deposit,767062876
328492714,-186.95,2010-10-31,withdrawal,719723957
360342472,123,2020-11-30,deposit,790608537
35126549,199,2014-1-25,deposit,944664673
428376009,187,2020-6-7,deposit,260473593
374249614,40.99,2010-3-29,deposit,782478878
194664790,142,2012-6-1,deposit,743936361
331251237,74,2010-12-24,deposit,215090200
66889469,-86.99,2011-7-26,withdrawal,356068040
300183162,-179.99,2013-12-11,withdrawal,997932784
179678544,-17,2017-9-27,withdrawal,453660709
244952067,-47,2012-12-10,withdrawal,543582633
19698374,-76,2012-5-11,withdrawal,568482630
232817252,192.95,2010-10-17,deposit,410255848
401837312,86,2016-1-18,deposit,951602341
360650284,-185,2017-3-22,withdrawal,368583144
233841593,-185.95,2017-11-20,withdrawal,813832187
209181524,-113.99,2016-1-2,withdrawal,315005630
108617929,112,2013-12-7,deposit,618490793
320507320,165.95,2018-4-12,deposit,543957483
3442106,-126.95,2013-10-7,withdrawal,212717011
269398619,-64.95,2020-5-1,withdrawal,207520531
176887501,-170.99,2020-12-27,withdrawal,296959510
327651021,174.95,2017-11-8,deposit,893144959
333168572,-33.99,2010-9-5,withdrawal,551349939
117112029,-15.95,2019-3-30,withdrawal,793950008
365332105,146,2018-4-19,deposit,753726431
399687796,-100.99,2010-12-13,withdrawal,540724249
193347620,-98,2011-1-24,withdrawal,846822436
212861046,-156,2012-8-15,withdrawal,858576682
152445849,11,2016-11-13,deposit,863467796
29539262,-185,2014-11-12,withdrawal,792165019
17246003,11.95,2013-9-22,deposit,523015368
320296396,185.99,2018-11-16,deposit,702312117
350859855,-170.99,2013-12-4,withdrawal,202943761
402914213,-58,2011-6-29,withdrawal,839110308
172812289,135.99,2012-4-7,deposit,715535089
56116386,77,2011-5-2,deposit,771212716
129629940,-24.95,2010-2-2,withdrawal,715583655
365537539,156,2021-8-16,deposit,775812694
100997479,41.99,2010-7-5,deposit,259443305
114411036,187.95,2016-4-24,deposit,138298255
385810298,83,2012-8-3,deposit,396222275
288718574,78.99,2018-4-10,deposit,959979994
141567776,-94.99,2022-10-8,withdrawal,144570782
76347489,-39.95,2019-12-18,withdrawal,994746271
83646922,40,2012-7-11,deposit,249491347
23719768,153.95,2017-9-26,deposit,210071875
268596793,10.99,2019-9-26,deposit,106964806
161990,-12,2010-6-28,withdrawal,225024927
238865930,-90,2023-2-27,withdrawal,713078804
117889310,79,2015-8-10,deposit,783233709
392582137,-138.99,2010-12-27,withdrawal,825972566
185339773,184.95,2011-4-14,deposit,839110308
271466577,-104,2010-8-3,withdrawal,365506601
195295561,-45,2015-5-8,withdrawal,997932784
248970835,62.95,2021-9-12,deposit,317130155
326357593,192.95,2019-1-9,deposit,804679608
379631039,157,2012-8-14,deposit,542903563
252459711,26.99,2019-11-5,deposit,622568541
385298969,-122,2021-10-7,withdrawal,594920818
156996449,-103.95,2013-3-6,withdrawal,746976550
203524909,-172.95,2020-2-21,withdrawal,875976527
153836185,-185.99,2016-8-31,withdrawal,718655465
25773690,130,2021-8-4,deposit,183525236
324149806,128.95,2012-6-29,deposit,626115011
304352102,53.95,2022-2-25,deposit,316378982
52937018,80.95,2020-12-10,deposit,369684907
402091614,79.99,2021-12-20,deposit,424327722
166532975,-44,2016-2-8,withdrawal,554595557
157753165,22,2019-2-26,deposit,282353530
180064552,-139.99,2011-10-28,withdrawal,497387386
29514331,-194,2021-7-17,withdrawal,801708591
178121569,-28,2022-10-31,withdrawal,714861415
274128970,57.95,2013-8-5,deposit,823324665
415415995,165.95,2022-7-27,deposit,259443305
405475607,183,2023-1-23,deposit,565025188
407592516,63,2012-3-15,deposit,851696665
315598865,110.95,2021-9-13,deposit,589880757
313309562,45.99,2022-8-11,deposit,767187453
151742345,-182,2017-12-15,withdrawal,484417612
223523640,95.95,2017-4-4,deposit,369191673
102163627,19,2018-4-7,deposit,240242436
196081080,-197.99,2019-6-26,withdrawal,638740931
354597531,18.95,2019-3-29,deposit,451217833
16572945,-71.95,2017-1-6,withdrawal,884729662
379208770,101,2013-10-15,deposit,759054466
255507098,-156.99,2011-6-20,withdrawal,322327177
213909560,-42.99,2019-3-18,withdrawal,102746646
41573694,-13.95,2010-2-19,withdrawal,664906990
4126712,-123.99,2011-11-30,withdrawal,471681376
336489205,171.99,2010-3-25,deposit,793802616
273737619,124.99,2020-1-31,deposit,925587923
209276036,14.99,2010-6-5,deposit,778801819
174504702,54.95,2022-9-6,deposit,350564765
376191987,-17,2010-1-22,withdrawal,363928922
374926924,197.99,2018-7-20,deposit,459068692
9490517,60,2021-9-1,deposit,643106458
352791333,13.99,2014-5-19,deposit,680270737
256618746,96,2014-12-10,deposit,726070760
27084721,44.95,2020-7-18,deposit,617820316
388259314,-166.95,2023-2-10,withdrawal,646592192
429437490,15,2017-2-8,deposit,319737908
128933947,-187.95,2023-1-8,withdrawal,247230636
134711719,-107.99,2023-3-26,withdrawal,151022847
12891611,42.99,2016-3-16,deposit,258476579
302254219,151.95,2018-4-27,deposit,296811983
350832160,106.95,2018-9-22,deposit,617896147
341812501,187.99,2014-7-25,deposit,288880265
376127015,167.99,2023-1-19,deposit,916503498
159696410,-144.95,2012-10-1,withdrawal,464334403
75926650,-107,2011-11-21,withdrawal,357620876
138866089,53.99,2017-4-17,deposit,900670549
126100552,153.95,2011-1-21,deposit,741199357
263579432,43.95,2018-8-17,deposit,320352251
179349704,-56,2012-5-31,withdrawal,203941076
29063033,199.99,2020-1-9,deposit,908981193
252108260,161.95,2017-9-27,deposit,233215252
337629813,78.95,2014-7-13,deposit,686041067
191890306,146.99,2012-10-7,deposit,777127240
351576969,-135.99,2016-11-21,withdrawal,282211061
151952388,-197.95,2014-5-17,withdrawal,874204200
421507580,-111.99,2017-11-6,withdrawal,287626829
112619353,-114.95,2013-7-20,withdrawal,574739318
173994346,143.95,2015-10-18,deposit,798986520
209052663,-193.99,2017-5-13,withdrawal,747997100
164227820,-76.99,2022-1-4,withdrawal,220243982
45694995,-40.95,2015-11-1,withdrawal,167913349
