account_num,account_name,balance,branch_id,type,customer_id
847114972,cmcging9h,817557.94,291,checking,303222442
439510876,pklimes3f,817805.02,975,checking,388242261
249838842,rbuntingr7,818346.82,330,checking,26105494
647077502,fpetraslw,818458.01,827,savings,160965900
938084466,ucaneoi2,818666.62,975,savings,72701563
953028730,rhassentnx,818948.16,272,checking,234522286
805454055,wroth7s,819209.52,949,checking,215056891
473731432,gspary9p,820140.67,849,checking,429351722
247467764,bsiddele5c,820376.39,330,checking,73034235
467460850,gclemenceauid,820593.84,272,checking,323532740
521914417,dsherams,820879.98,406,checking,5563717
295531696,toheffernan92,821757.88,949,checking,96243255
670927171,plathleiffurecq,822706.31,692,savings,398851659
283741299,blighton6,823362.9,827,checking,17407982
255699689,ashipseyqz,823412.58,827,checking,166768141
641129320,zscousefx,824221.33,239,savings,206889423
958244454,jghioniln,824346.21,500,savings,211695277
710754666,ewilcheriw,824682.99,214,checking,223053489
367111738,cpail5c,825127.44,272,checking,50174990
574166725,lglascotthg,825493.21,530,savings,9567871
358663405,rbaudeji,825501.36,104,savings,212363253
972334911,efowley1w,825539.19,239,checking,223053489
817012301,jneilandfj,826114.92,151,savings,315919676
764208683,mmcorkilloe,826376.24,530,checking,112072060
862804032,rattoe9f,827777.12,406,savings,279240935
736195013,nrepp7e,829262.94,291,checking,87869531
206798271,lgerardinmk,829844.99,330,checking,394661145
952837110,jhouse3w,831393.4,560,savings,130253321
221196408,lbowncu,831882.13,849,checking,59140180
430775851,aogdend4,832686.1,658,savings,26559573
236644789,ajanatkao4,832772.4,692,certificate of deposit,124200601
262060974,hduffer59,832949.07,844,savings,248001720
455194119,lvasyutkinz,833270.39,560,checking,5361249
741199357,keglese6z,833537.71,608,savings,355003173
345595209,ncowtonol,833936.12,975,checking,121174884
943138978,spickburn2,834059.82,902,checking,162371172
391407249,acridlanom,834835.1,272,savings,179751096
226710005,snannetti3g,835446.56,975,money market,245057137
760289265,srosparsk,835570.79,902,checking,364844006
422571055,hbrugemann2g,838191.5,949,savings,358405349
536777962,gforseithbq,838660.99,608,certificate of deposit,339326025
625106900,cvankeev3h,838665.59,406,money market,189147
218987081,lpalffyl1,838760.68,949,savings,180492853
912169183,dfoucho9,839227.5,778,checking,219041923
798491585,akayo8,839546.32,849,savings,206020912
788118218,glackmann1j,839738.68,406,money market,333174387
158733265,wmurtys,839759.61,104,savings,237480725
121001262,oharnercj,840825.17,272,savings,9567871
688114991,ccheasmanhb,840962.91,778,savings,337543628
267739512,galder7w,841611.16,658,checking,212837710
944664673,griehmjo,842295.26,239,savings,339351996
336211112,lmaddick70,842638.71,692,checking,353935270
629372162,cstellicl,843620.78,903,savings,428143512
283521827,cleahaw,843659.43,844,savings,375789297
133418348,ttredgold9n,844126.66,608,money market,380685265
613877974,dlogsdaleit,844911.37,104,savings,415000270
156245537,jbrightwell6g,845018.54,844,checking,142843415
357667561,mkenworthp1,845657.79,844,checking,68973402
575697594,aolivagi,845820.61,330,savings,81026776
990178412,akos82,846028.83,560,savings,400611651
543957483,tcouthg4,846623.85,827,savings,418663158
774528145,ajeannequine0,846721.07,500,savings,221514637
697880057,rpinwell2y,846797.54,799,money market,188221579
929508523,sgeorgesono5,847375.81,151,savings,87118665
328366253,rbuttersm0,847930.88,560,checking,48310807
107380300,ikrogerpo,847939.15,949,checking,177632145
884156060,jdablingn8,847977.34,530,savings,397113267
718493619,ijuaraci,848634.57,975,checking,347392293
393818222,rdionismv,849309.65,214,checking,73668484
497641789,lduddydi,849592.93,530,money market,130363392
173065028,rmccroarycy,849604.39,844,savings,63803418
167634684,dskittrall4t,849723.82,799,checking,81706044
316317310,acoogan4f,850437.39,500,checking,366449859
631411239,sclausenthue4b,851227.11,799,savings,276114073
950608396,ahuertaon,851320.33,406,checking,239160104
223433835,mberensiz,852602.39,692,checking,218617259
214264429,krotter4x,853572.93,500,money market,352696189
584238833,rnisuiscj,853673.54,272,checking,8667769
688777974,akiltyiw,854206.36,827,certificate of deposit,236410857
491756753,cfranseco6l,854380.51,658,checking,83719718
448415119,ovideneevah,855892.27,272,checking,82760517
397356343,chentzerqv,856541.96,799,savings,398618222
983400069,yhulkespp,856655.05,815,savings,291151116
738852922,llabusquiere11,856969.42,272,checking,69581816
898022483,zpennings48,857326.68,500,savings,403529617
836827936,anelna,857383.05,827,savings,333122704
820272084,bsalters8n,857814.76,560,money market,40266357
924120979,fcastellettin1,859085.42,500,savings,338971741
349090872,dbeadnall3y,859097.67,330,savings,102177341
596172066,mbrilonrj,859222.54,429,checking,29169706
771212716,tbetteneyaz,859352.19,844,checking,381370397
462214234,dyulea1,859484.54,500,money market,241206721
631523319,mkynd4k,860219.39,239,savings,303222442
934363409,blarmett2h,860296.81,815,checking,87869531
542533434,cleverington7q,860964.66,844,checking,64389112
539467291,pbaynesnu,861078.13,239,checking,5361249
293623638,edrinnan34,861885.6,799,savings,112353620
820654059,ktodari2i,862358.18,560,savings,165940942
125577514,gdivisek5j,862661.81,692,money market,68456284
140343497,dmeardon87,862705.01,692,savings,306913739
723393723,eburgenmt,863649.86,903,savings,208552438
922406011,fgantz3j,864170.18,291,savings,251222548
637332876,ccrumbleholme5w,865679.96,949,savings,292021279
291556376,npiolimc,865794.88,500,checking,339492172
739305443,ssparhawkg9,866818.33,975,checking,66066518
446651262,smcgilmartinnv,867117,560,money market,253244519
272064009,cfawdrieke,867548.7,151,checking,260420464
177386037,arowaszkiewicz79,867578.14,827,checking,23464702
207482576,grosenaue3,867855.8,949,savings,383080818
661549010,kbleacher1,867873.33,827,savings,185505383
537230276,swyllcocksbe,868526.63,239,savings,386915216
344363277,carkcolll6,868610.79,330,certificate of deposit,383768204
445127060,mwithers2k,868971.23,530,money market,141029216
669658801,nkegg5i,869101.82,799,checking,211118984
509146135,mtreasureks,869172.17,214,checking,291151116
210379335,rchadband8w,869176.22,692,savings,65869640
808103558,ayurkinax,869332.67,104,money market,405940075
302526178,cpaquetjy,870204.42,530,savings,286535554
410135263,ebrummellgq,870377.05,104,checking,363676249
255640843,uleinthalljh,870514.31,272,checking,112072060
156905306,gjerkel2,870674.59,815,savings,224138663
517472400,jocrevy5t,870857.23,500,savings,144297275
782478878,mharlingk9,871860.6,291,savings,230482037
257759895,tflorio2x,872628.63,429,checking,264562279
386888002,jeliot6h,872928.12,104,checking,249589888
638769838,lswannel0,873346.42,778,savings,407041708
410255848,agoggin30,873668.65,903,money market,83646922
323975670,clatorrekw,873774.01,151,checking,59032636
638740931,cissitat,873782.39,778,savings,344525628
998479996,jsculleyj0,873798.18,151,savings,396560357
348757919,rcresera9,873962.67,815,checking,50174990
999189035,cferroni8t,874106.44,272,savings,387771285
257939220,dbroek98,874214.39,827,checking,283210834
117567219,sgodfreejc,874708.8,500,checking,321164031
992906206,sdowtryfg,874814.51,429,savings,129436103
617820316,dkardos17,876672.59,799,money market,382291203
235389954,vdelafoyf2,876971.42,104,savings,284207970
638873663,odunawaymv,877173.29,214,savings,7577259
671040999,bdispencer88,877598.41,151,checking,138219290
571366258,ghanshawe97,878233.79,239,checking,246001577
194734564,jkixo9,878496.14,778,checking,230129042
997826306,pviggarsl,879792.44,658,savings,166393192
235699867,jchesswas65,880315.26,239,checking,111917764
743936361,smitchinerhe,880361.81,272,checking,19994145
127207205,avedenyapinph,880762.5,799,money market,218912240
890543779,cmarymanqy,880907.83,330,savings,370448583
316378982,dnorledge4y,881014.1,849,checking,295216539
198847744,agribbinsgb,881789.46,849,savings,286133830
251276932,tshanklinoy,883226.97,778,savings,334126735
512147502,jmckeller1m,884370.01,214,checking,123805393
808540478,mdermott8s,884572.43,291,money market,103011052
832937241,hcawstone2,886047.93,429,checking,216279947
725371274,rchestle22,886203.98,975,savings,22539385
646592192,mfulleck,886731.57,406,savings,48856897
198611188,obakewellr3,887272.7,560,checking,135558181
965977975,ahandrekm9,888429.99,692,checking,248001720
501402801,rcoultarda9,888518.84,530,checking,176462926
693001787,killstonp6,889617.9,902,savings,230482037
811987490,mburnsellep,890345.94,500,checking,308922972
907775280,swoodwingbm,890456.71,429,money market,31509016
425669536,cbumdk,890663.16,827,savings,167219373
859946488,cjaouends,892208.56,902,savings,238480597
205286287,voadek0,892662.58,827,checking,83646922
287626829,lfarrine9,892733.03,827,savings,34854680
818272916,jpoulsen95,892878.31,104,savings,403529617
318960569,bbulloughe4,893026.53,815,checking,246001577
363598742,dyegorkov6r,893132.09,406,savings,351643070
346394730,amcgunley91,893401.21,151,savings,116800820
653614122,bbuyenc,893483.15,658,money market,80632008
662770649,gmabbah,893774.27,239,savings,420130347
108724021,fmacgiany4f,894511.62,530,savings,254834177
376164576,rdyblea3,895298.59,778,savings,374343767
373868394,dcapinkz,896689.06,849,savings,313887963
702312117,ddevorill5l,897219.69,608,checking,129279380
336734142,asinyardow,898222.5,500,checking,273909692
687947265,rwootton4w,898843.09,608,money market,85378899
851696665,hfirsbyj2,899186.36,500,savings,414477743
776028299,kpennringtont,900205.09,214,checking,356490247
173671130,pgheorghiedy,900406.63,151,checking,116800820
945464558,vmccasterb7,900595.62,560,checking,281952372
614047878,umievilleov,901028.08,608,savings,286535554
473991015,opoytheras43,901487.92,560,savings,90281667
655544896,gkalinowskybs,901815.44,849,money market,94997796
375537785,mcathenodce,903963.17,902,checking,120856656
925589050,ajurgesbj,904913.44,903,savings,321421017
241941988,jyerbury52,905393.96,151,money market,166768141
202904386,vcaddb5,905648.31,658,savings,101584186
949647590,ccaveneyqo,906007.3,151,savings,384996828
962637222,bsandwichac,906729.1,530,checking,51910136
207932309,gspeaks5,906894.11,330,savings,47094838
233232263,pscaysbrooknw,907064.73,975,money market,69581816
771953197,kplayfairqf,907171.39,975,savings,349976995
803732051,fasplefp,907198.78,815,savings,117436247
370569264,vohickey61,908381.18,272,savings,182159296
512613945,lleflemingki,908978.03,827,checking,365537539
809950164,jbebbington5b,909365.61,975,savings,179847186
649893271,bsictorneskg,909479.84,530,checking,413727342
459642451,phardbattle7a,909914.13,902,savings,236291230
650996293,ksinnettdj,910509.45,849,savings,152946889
868666593,swoodthorpeo7,910509.7,500,savings,342121941
317130155,mdregerjp,910773.64,151,savings,251191259
250512794,gstrafford3n,910813.25,815,savings,213427147
122188632,sskpsey4l,911650.99,104,checking,372526401
529716360,tkupecaz,911835.86,330,checking,296906024
175178466,drhoades63,911973.06,903,savings,380026607
118080006,mdollingla,913576.84,239,checking,350851745
394845985,mbrecknelloy,914123.47,778,checking,150605834
686107306,aplaideo2,914809.25,429,checking,288724403
454938940,hgannicottgr,915821.79,903,checking,133173874
301635862,cfernandezf0,917803.24,658,savings,374343767
430417952,nbreukelman43,918473.53,429,checking,302630317
119670844,jlevyeo,919408.04,903,savings,166431501
945364985,hpeadbh,919525.12,272,checking,196249969
430167231,dkilmurray3f,919747.33,560,savings,425735342
211984894,lbeagles4h,920009.15,827,checking,33263516
458591356,ydorewardqh,921087.6,530,savings,153729499
371019448,stiernan5g,922073.48,239,checking,370702194
451103209,tkupec7u,922263.24,827,savings,264562279
464334403,dbelham8a,922451.55,500,checking,72913812
219163106,ebernhardt9e,923540.04,272,checking,33263516
223415288,gcoats8w,924454.76,291,checking,340546409
528267964,kphiloti7,924460.58,214,checking,382291203
555707007,ndenniss2m,924836.87,903,checking,96243342
413719266,gallard3p,925193.86,608,checking,37463400
454497983,lgoleyrc,925380.56,560,savings,401123995
853941449,acannicott9y,925986.49,692,savings,25033080
589646916,mposenen,926115.35,151,checking,163044429
765209006,dpereirapm,926339.97,849,savings,75160310
593203771,ndeguaral1,926435.84,949,checking,242784209
442680980,dciric6b,927624.35,500,money market,341599104
388319821,ocordova9j,927746.08,530,savings,94619149
594131138,cferrettinins,928487.13,902,money market,285741982
529270041,dseyersad,931612.99,330,savings,353863595
501562000,dtennick6e,933492.02,815,checking,236283084
363407871,bbranndb,934884.65,291,checking,184012613
967422330,lgodlemanbf,935148.5,560,checking,23786392
632598939,alemmeri8,935655.23,429,savings,252118035
250487689,dplatfootro,935662.63,827,savings,389938458
215090200,sfauntg7,936456.45,692,checking,128774096
795801866,pingebm,936671.87,949,savings,327902986
948573308,breboulet89,936693.68,608,savings,136134851
292602121,mwadhamb8,937097.44,104,savings,60191593
797667786,fyankinb6,938054.96,239,savings,317003261
433571214,psharrattqp,938822.31,272,checking,333085917
944887180,kscroggieht,939273.52,429,savings,138866089
207025072,jhelderir,939281.6,975,checking,130965258
630525636,scoomer6l,939305.58,902,savings,383248178
240242436,ddaughtry7,940022.03,902,savings,320689726
240770793,mthewslj,940490.17,799,checking,371872909
914761459,tdulinty5o,943071.81,778,checking,272381611
400151818,kshowl2x,943156.81,975,checking,382534360
147091403,wfusterm3,944081.01,406,savings,131971289
798986520,wpetschelje,944979.42,239,savings,250540516
793802616,kfennelowqg,945863.35,272,savings,90431092
157826642,eheinkep0,946235.48,815,checking,87780097
211343417,mbemmentbn,946278.42,815,checking,227574384
453144456,abefroy7f,946466.09,272,savings,248393806
857284831,rmactrustram3w,947032.88,104,checking,277376179
794991422,sfeoref8,947076.18,239,checking,137314321
564865826,ntilerp7,947311.58,658,checking,411459299
119895912,lattride39,947624.48,530,savings,251076272
790232761,eschutzenn,947647.19,844,checking,131221158
631222638,pbarby8,948084.71,406,checking,268234155
988724871,wbraycotton3m,948450.36,799,money market,122939271
109079638,kstow6n,948762.35,827,checking,297448720
529254544,swalkinshawi9,948775.62,658,savings,352972946
573083084,clappin8x,949134.62,214,savings,377017111
740235271,sdutch1y,949398.88,975,checking,253244519
886290088,amanthaiq,949447.51,560,savings,131221158
452104163,hbragg9a,950190.53,272,savings,37308155
190122557,ajulienf7,950582.67,291,checking,332260496
462144240,nfyshjx,951314.7,799,checking,365190117
321858922,aayshfordg2,951716.22,530,money market,312960450
484907182,bchallissik,953174.07,530,checking,290237955
349016105,vyacob3o,953431.3,844,checking,74636810
507047089,astubs7h,954525.62,903,checking,120856656
111498858,rreynardq0,954829.72,903,money market,90281667
440659712,gantosikb4,955201.82,902,checking,410284886
955390100,ogadsden1a,955331.48,658,certificate of deposit,223913442
594905476,bpamplin1d,955505.7,902,checking,333122704
172534337,agrishinovc,957076.1,272,checking,42114849
878110097,fbaldacchifj,957379.98,844,savings,400347865
126825038,fmannsbv,957563.64,815,certificate of deposit,267600887
315211706,fcutchey70,958030.37,500,checking,66889469
197744018,awoodlandsgg,958254.47,799,checking,321421017
110460111,rdeddenfo,959302.82,902,money market,252674450
268168598,fpepys1t,959747.59,844,checking,146213487
713078804,mlindborgby,960668.68,530,checking,362233358
570366258,astenton8s,960671.31,975,checking,270090760
874204200,csanjanc,960845.7,658,savings,301589659
349736375,cbenini1r,961224.03,949,certificate of deposit,347120908
626961396,epaytonqj,961581.85,291,checking,428819588
582440959,fjachtymm6,962076.69,214,checking,135558181
947830788,rcudihye5,962568.83,844,savings,158974649
780561487,tmcgoldrick8v,964987.47,799,checking,398375202
503872926,jsunshineqi,965253.95,330,checking,60501614
855696295,flamberti5s,965285.82,104,savings,203814573
923970205,ctrillo8q,965471.7,406,checking,79296148
680270737,zdelany8m,967132.86,239,checking,14428001
718655465,apadden9z,967501.78,658,checking,66326017
751759060,jduffyli,967642.92,429,savings,99687700
248018402,kdunphyga,968368.21,272,money market,384156449
168973064,dfritter1k,970930.26,799,checking,230727730
884729662,wdurhy,971668.74,500,savings,40340777
424133375,bdunbobbinom,972210.48,272,savings,251191259
691517332,mbussekt,972741.13,429,checking,262942154
511586288,pkeasleyla,973540.02,239,savings,199479670
521829159,adrewryi1,974793.45,949,checking,26559573
640889959,bfratczak9i,974875.9,151,checking,400747677
355312299,mcodlu,976677.9,530,money market,263211546
238051204,cfolbigeor,980065.1,429,checking,108196761
872111374,dkubica7r,980083.54,778,savings,109211550
664195800,lbedbrough64,980368.95,658,savings,126589510
708831514,tjarrellmz,980516.04,151,savings,72701563
931408148,gsearleslv,981408.91,330,checking,149186309
406778021,vstronge7u,981949.96,844,savings,204265875
234086835,hjosselfb,982847.42,692,checking,197636347
941884695,kmcpartlinq3,986574.41,429,savings,383768204
278790483,wmuglestoner6,988154.27,530,savings,237440071
215057778,kburtwhistle81,988180.58,406,savings,357960335
817345225,bdamarell8d,988867.65,949,checking,245057137
393016560,rhalle3k,991405.68,214,checking,218912240
368583144,jcleaveci,991654.59,975,certificate of deposit,326253776
791767742,rmackartanh3,992393.05,815,checking,428082148
813340981,jowbridgemy,992685.59,692,checking,285483165
826964637,akunatds,992938.62,903,checking,86752190
807183203,eharriott91,993171.25,778,savings,343247697
571470076,drisbroughk1,993816.87,902,savings,150605834
358447649,smarusyak6s,994177.2,975,savings,22321719
861392491,cstreetslg,994240.46,291,savings,180721395
346856677,msurmoncs,995005.48,104,checking,316895376
931914280,nchess92,995239.96,530,checking,407641442
670088671,wtondeurju,995501.47,291,savings,63475193
818822485,mayllett8c,995576.9,778,savings,425735342
756182207,gportrissj,995600.03,827,savings,201036464
761008356,whammi1,995957.55,560,savings,285483165
918441755,vfleeming9c,996289.96,560,certificate of deposit,254834177
151341705,mfahrenbacherel,996491.99,975,savings,212363253
603720680,chousebr,996913.12,330,checking,354216002
823784463,schaloner6n,996946.48,239,savings,346543077
660494635,lkarpets5,997758.56,560,checking,47059435
332179489,rmounterco,998839.76,429,savings,109211550
663729841,wdibaudi62,999040.87,827,money market,55351750
406680830,wsimpkin88,999607.99,214,savings,388582154
736964159,cchadwin7x,999756.57,239,savings,419075254
